,protocol,run config,type,peer,timestamp,direction,TCP payload size,key exchange size,replicate
1402,drivel,L5b,data,bridge,1749391272.913789,downstream,0,,1
1403,drivel,L5b,data,bridge,1749391272.920142,upstream,1373,,1
1404,drivel,L5b,data,bridge,1749391272.920206,downstream,0,,1
1405,drivel,L5b,data,bridge,1749391272.984822,downstream,2237,,1
1406,drivel,L5b,data,bridge,1749391272.984902,upstream,0,,1
1407,drivel,L5b,data,bridge,1749391272.985510,upstream,1895,,1
1408,drivel,L5b,data,bridge,1749391272.985550,downstream,0,,1
1409,drivel,L5b,data,bridge,1749391273.043256,downstream,1544,,1
1410,drivel,L5b,data,bridge,1749391273.043278,upstream,0,,1
1411,drivel,L5b,data,bridge,1749391273.043313,upstream,1478,,1
1412,drivel,L5b,data,bridge,1749391273.043489,downstream,0,,1
1413,drivel,L5b,data,bridge,1749391273.046189,downstream,1697,,1
1414,drivel,L5b,data,bridge,1749391273.046197,upstream,0,,1
1415,drivel,L5b,data,bridge,1749391273.047176,upstream,1797,,1
1416,drivel,L5b,data,bridge,1749391273.047376,downstream,0,,1
1417,drivel,L5b,data,bridge,1749391273.165514,downstream,1527,,1
1418,drivel,L5b,data,bridge,1749391273.165633,upstream,0,,1
1419,drivel,L5b,data,bridge,1749391273.168231,upstream,1507,,1
1420,drivel,L5b,data,bridge,1749391273.168396,downstream,0,,1
1421,drivel,L5b,data,bridge,1749391273.310742,downstream,1911,,1
1422,drivel,L5b,data,bridge,1749391273.310863,upstream,0,,1
1423,drivel,L5b,data,bridge,1749391273.311380,upstream,2041,,1
1424,drivel,L5b,data,bridge,1749391273.311498,downstream,0,,1
1425,drivel,L5b,data,bridge,1749391273.412565,downstream,839,,1
1426,drivel,L5b,data,bridge,1749391273.458224,upstream,0,,1
1427,drivel,L5b,data,bridge,1749391274.037838,upstream,1687,,1
1428,drivel,L5b,data,bridge,1749391274.037935,downstream,0,,1
1429,drivel,L5b,data,bridge,1749391274.039417,downstream,1478,,1
1430,drivel,L5b,data,bridge,1749391274.039425,upstream,0,,1
1431,drivel,L5b,data,bridge,1749391274.040361,upstream,1397,,1
1432,drivel,L5b,data,bridge,1749391274.088235,downstream,0,,1
1433,drivel,L5b,data,bridge,1749391274.297730,downstream,656,,1
1434,drivel,L5b,data,bridge,1749391274.299110,upstream,748,,1
1435,drivel,L5b,data,bridge,1749391274.299224,downstream,0,,1
1436,drivel,L5b,data,bridge,1749391274.411259,downstream,1842,,1
1437,drivel,L5b,data,bridge,1749391274.411397,upstream,0,,1
1438,drivel,L5b,data,bridge,1749391275.029717,upstream,789,,1
1439,drivel,L5b,data,bridge,1749391275.029766,downstream,0,,1
1440,drivel,L5b,data,bridge,1749391275.030535,downstream,1797,,1
1441,drivel,L5b,data,bridge,1749391275.030604,upstream,0,,1
1442,drivel,L5b,data,bridge,1749391275.038598,upstream,1073,,1
1443,drivel,L5b,data,bridge,1749391275.088351,downstream,0,,1
1444,drivel,L5b,data,bridge,1749391275.573399,downstream,839,,1
1445,drivel,L5b,data,bridge,1749391275.575314,upstream,785,,1
1446,drivel,L5b,data,bridge,1749391275.575475,downstream,0,,1
1447,drivel,L5b,data,bridge,1749391275.744672,downstream,839,,1
1448,drivel,L5b,data,bridge,1749391275.788239,upstream,0,,1
1449,drivel,L5b,data,extIP,1749391272.517930,upstream,0,,1
1450,drivel,L5b,data,extIP,1749391272.538094,downstream,0,,1
1451,drivel,L5b,data,extIP,1749391272.538199,upstream,0,,1
1452,drivel,L5b,data,extIP,1749391272.543911,upstream,517,,1
1453,drivel,L5b,data,extIP,1749391272.545440,downstream,0,,1
1454,drivel,L5b,data,extIP,1749391272.559001,downstream,1448,,1
1455,drivel,L5b,data,extIP,1749391272.559075,upstream,0,,1
1456,drivel,L5b,data,extIP,1749391272.559187,downstream,1380,,1
1457,drivel,L5b,data,extIP,1749391272.559199,upstream,0,,1
1458,drivel,L5b,data,extIP,1749391272.563183,upstream,80,,1
1459,drivel,L5b,data,extIP,1749391272.563460,upstream,46,,1
1460,drivel,L5b,data,extIP,1749391272.563581,upstream,49,,1
1461,drivel,L5b,data,extIP,1749391272.563618,upstream,35,,1
1462,drivel,L5b,data,extIP,1749391272.563677,upstream,72,,1
1463,drivel,L5b,data,extIP,1749391272.564474,downstream,0,,1
1464,drivel,L5b,data,extIP,1749391272.564490,downstream,0,,1
1465,drivel,L5b,data,extIP,1749391272.564498,downstream,0,,1
1466,drivel,L5b,data,extIP,1749391272.564774,downstream,0,,1
1467,drivel,L5b,data,extIP,1749391272.574798,downstream,544,,1
1468,drivel,L5b,data,extIP,1749391272.575056,upstream,31,,1
1469,drivel,L5b,data,extIP,1749391272.576149,downstream,0,,1
1470,drivel,L5b,data,extIP,1749391272.581182,downstream,31,,1
1471,drivel,L5b,data,extIP,1749391272.628117,upstream,0,,1
1472,drivel,L5b,data,extIP,1749391272.682172,downstream,376,,1
1473,drivel,L5b,data,extIP,1749391272.682194,upstream,0,,1
1474,drivel,L5b,data,extIP,1749391272.682866,upstream,24,,1
1475,drivel,L5b,data,extIP,1749391272.683055,upstream,0,,1
1476,drivel,L5b,data,extIP,1749391272.684765,downstream,0,,1
1477,drivel,L5b,data,extIP,1749391272.684799,downstream,0,,1
1478,drivel,L5b,data,extIP,1749391272.703690,downstream,0,,1
1479,drivel,L5b,data,extIP,1749391272.703715,upstream,0,,1
1480,drivel,L5c,handshake,bridge,1749391301.414316,upstream,7240,7240,1
1481,drivel,L5c,handshake,bridge,1749391301.414365,downstream,7240,1632,1
1482,drivel,L5c,data,bridge,1749391301.414377,upstream,1541,,1
1483,drivel,L5c,data,bridge,1749391301.414383,downstream,0,,1
1484,drivel,L5c,data,bridge,1749391301.446651,downstream,1677,,1
1485,drivel,L5c,data,bridge,1749391301.446691,upstream,0,,1
1486,drivel,L5c,data,bridge,1749391301.447563,upstream,1738,,1
1487,drivel,L5c,data,bridge,1749391301.447605,downstream,0,,1
1488,drivel,L5c,data,bridge,1749391301.449669,downstream,1343,,1
1489,drivel,L5c,data,bridge,1749391301.450995,upstream,861,,1
1490,drivel,L5c,data,bridge,1749391301.451330,downstream,1273,,1
1491,drivel,L5c,data,bridge,1749391301.451444,upstream,103,,1
1492,drivel,L5c,data,bridge,1749391301.451555,downstream,1235,,1
1493,drivel,L5c,data,bridge,1749391301.496568,downstream,3287,,1
1494,drivel,L5c,data,bridge,1749391301.496595,upstream,0,,1
1495,drivel,L5c,data,bridge,1749391301.497983,upstream,2164,,1
1496,drivel,L5c,data,bridge,1749391301.498102,downstream,0,,1
1497,drivel,L5c,data,bridge,1749391301.498982,downstream,1057,,1
1498,drivel,L5c,data,bridge,1749391301.507295,upstream,2377,,1
1499,drivel,L5c,data,bridge,1749391301.507392,downstream,0,,1
1500,drivel,L5c,data,bridge,1749391301.507474,downstream,1268,,1
1501,drivel,L5c,data,bridge,1749391301.516460,upstream,1407,,1
1502,drivel,L5c,data,bridge,1749391301.517055,downstream,2716,,1
1503,drivel,L5c,data,bridge,1749391301.517166,upstream,0,,1
1504,drivel,L5c,data,bridge,1749391301.659678,downstream,965,,1
1505,drivel,L5c,data,bridge,1749391301.660311,upstream,727,,1
1506,drivel,L5c,data,bridge,1749391301.701620,downstream,2027,,1
1507,drivel,L5c,data,bridge,1749391301.701707,upstream,0,,1
1508,drivel,L5c,data,bridge,1749391302.370125,upstream,1273,,1
1509,drivel,L5c,data,bridge,1749391302.371031,downstream,1771,,1
1510,drivel,L5c,data,bridge,1749391302.371085,upstream,0,,1
1511,drivel,L5c,data,bridge,1749391302.378530,upstream,1217,,1
1512,drivel,L5c,data,bridge,1749391302.378551,downstream,1821,,1
1513,drivel,L5c,data,bridge,1749391302.378580,upstream,0,,1
1514,drivel,L5c,data,bridge,1749391302.388774,upstream,1717,,1
1515,drivel,L5c,data,bridge,1749391302.388801,downstream,1573,,1
1516,drivel,L5c,data,bridge,1749391302.388831,upstream,0,,1
1517,drivel,L5c,data,bridge,1749391302.388833,downstream,0,,1
1518,drivel,L5c,data,bridge,1749391302.389524,downstream,1701,,1
1519,drivel,L5c,data,bridge,1749391302.389531,upstream,0,,1
1520,drivel,L5c,data,bridge,1749391303.365373,upstream,954,,1
1521,drivel,L5c,data,bridge,1749391303.366971,downstream,954,,1
1522,drivel,L5c,data,bridge,1749391303.368018,upstream,716,,1
1523,drivel,L5c,data,bridge,1749391303.416371,downstream,0,,1
1524,drivel,L5c,data,bridge,1749391303.546587,downstream,1268,,1
1525,drivel,L5c,data,bridge,1749391303.548748,upstream,1160,,1
1526,drivel,L5c,data,bridge,1749391303.548932,downstream,0,,1
1527,drivel,L5c,data,bridge,1749391303.600511,downstream,1307,,1
1528,drivel,L5c,data,bridge,1749391303.646498,upstream,0,,1
1529,drivel,L5c,data,bridge,1749391304.378983,upstream,1674,,1
1530,drivel,L5c,data,bridge,1749391304.379235,downstream,0,,1
1531,drivel,L5c,data,bridge,1749391304.382175,downstream,1345,,1
1532,drivel,L5c,data,bridge,1749391304.382184,upstream,0,,1
1533,drivel,L5c,data,bridge,1749391304.383251,upstream,715,,1
1534,drivel,L5c,data,bridge,1749391304.426536,downstream,0,,1
1535,drivel,L5c,data,bridge,1749391304.539400,downstream,1599,,1
1536,drivel,L5c,data,bridge,1749391304.539420,upstream,0,,1
1537,drivel,L5c,data,bridge,1749391304.541609,upstream,1345,,1
1538,drivel,L5c,data,bridge,1749391304.541773,downstream,0,,1
1539,drivel,L5c,data,bridge,1749391304.630584,downstream,1497,,1
1540,drivel,L5c,data,bridge,1749391304.630603,upstream,0,,1
1541,drivel,L5c,data,bridge,1749391305.044117,upstream,1273,,1
1542,drivel,L5c,data,bridge,1749391305.044178,downstream,0,,1
1543,drivel,L5c,data,bridge,1749391305.118267,downstream,1969,,1
1544,drivel,L5c,data,bridge,1749391305.118350,upstream,0,,1
1545,drivel,L5c,data,bridge,1749391305.121276,upstream,1599,,1
1546,drivel,L5c,data,bridge,1749391305.121325,downstream,0,,1
1547,drivel,L5c,data,bridge,1749391305.186105,downstream,3623,,1
1548,drivel,L5c,data,bridge,1749391305.186280,upstream,0,,1
1549,drivel,L5c,data,bridge,1749391305.188674,upstream,1599,,1
1550,drivel,L5c,data,bridge,1749391305.188717,downstream,0,,1
1551,drivel,L5c,data,bridge,1749391305.197256,upstream,1129,,1
1552,drivel,L5c,data,bridge,1749391305.197299,downstream,0,,1
1553,drivel,L5c,data,bridge,1749391305.302371,downstream,1701,,1
1554,drivel,L5c,data,bridge,1749391305.302384,upstream,0,,1
1555,drivel,L5c,data,bridge,1749391305.304120,upstream,1717,,1
1556,drivel,L5c,data,bridge,1749391305.304223,downstream,0,,1
1557,drivel,L5c,data,bridge,1749391305.371969,downstream,910,,1
1558,drivel,L5c,data,bridge,1749391305.388857,upstream,807,,1
1559,drivel,L5c,data,bridge,1749391305.388932,downstream,0,,1
1560,drivel,L5c,data,bridge,1749391305.390167,downstream,601,,1
1561,drivel,L5c,data,bridge,1749391305.397541,upstream,2608,,1
1562,drivel,L5c,data,bridge,1749391305.397708,downstream,0,,1
1563,drivel,L5c,data,bridge,1749391305.604658,downstream,1717,,1
1564,drivel,L5c,data,bridge,1749391305.604778,upstream,0,,1
1565,drivel,L5c,data,bridge,1749391305.606997,upstream,1573,,1
1566,drivel,L5c,data,bridge,1749391305.607210,downstream,0,,1
1567,drivel,L5c,data,bridge,1749391305.679166,downstream,894,,1
1568,drivel,L5c,data,bridge,1749391305.726540,upstream,0,,1
1569,drivel,L5c,data,bridge,1749391306.376798,upstream,2027,,1
1570,drivel,L5c,data,bridge,1749391306.377021,downstream,0,,1
1571,drivel,L5c,data,bridge,1749391306.378663,downstream,807,,1
1572,drivel,L5c,data,bridge,1749391306.378674,upstream,0,,1
1573,drivel,L5c,data,bridge,1749391306.379544,upstream,1551,,1
1574,drivel,L5c,data,bridge,1749391306.379599,downstream,0,,1
1575,drivel,L5c,data,bridge,1749391306.580720,downstream,2027,,1
1576,drivel,L5c,data,bridge,1749391306.580854,upstream,0,,1
1577,drivel,L5c,data,bridge,1749391306.581400,upstream,1217,,1
1578,drivel,L5c,data,bridge,1749391306.626520,downstream,0,,1
1579,drivel,L5c,data,bridge,1749391306.718651,downstream,1407,,1
1580,drivel,L5c,data,bridge,1749391306.776340,upstream,0,,1
1581,drivel,L5c,data,bridge,1749391307.377635,upstream,1925,,1
1582,drivel,L5c,data,bridge,1749391307.377686,downstream,0,,1
1583,drivel,L5c,data,bridge,1749391307.379006,downstream,1407,,1
1584,drivel,L5c,data,bridge,1749391307.379052,upstream,0,,1
1585,drivel,L5c,data,bridge,1749391307.379870,upstream,1129,,1
1586,drivel,L5c,data,bridge,1749391307.426753,downstream,0,,1
1587,drivel,L5c,data,bridge,1749391307.727754,downstream,1551,,1
1588,drivel,L5c,data,bridge,1749391307.727931,upstream,0,,1
1589,drivel,L5c,data,bridge,1749391307.729924,upstream,1701,,1
1590,drivel,L5c,data,bridge,1749391307.730088,downstream,0,,1
1591,drivel,L5c,data,bridge,1749391307.866490,downstream,654,,1
1592,drivel,L5c,data,bridge,1749391307.926346,upstream,0,,1
1593,drivel,L5c,data,extIP,1749391304.821930,upstream,0,,1
1594,drivel,L5c,data,extIP,1749391304.838067,downstream,0,,1
1595,drivel,L5c,data,extIP,1749391304.838104,upstream,0,,1
1596,drivel,L5c,data,extIP,1749391304.839860,upstream,517,,1
1597,drivel,L5c,data,extIP,1749391304.840515,downstream,0,,1
1598,drivel,L5c,data,extIP,1749391304.857433,downstream,1448,,1
1599,drivel,L5c,data,extIP,1749391304.857460,upstream,0,,1
1600,drivel,L5c,data,extIP,1749391304.857500,downstream,1380,,1
1601,drivel,L5c,data,extIP,1749391304.857505,upstream,0,,1
1602,drivel,L5c,data,extIP,1749391304.858895,upstream,80,,1
1603,drivel,L5c,data,extIP,1749391304.859001,upstream,46,,1
1604,drivel,L5c,data,extIP,1749391304.859016,upstream,49,,1
1605,drivel,L5c,data,extIP,1749391304.859025,upstream,35,,1
1606,drivel,L5c,data,extIP,1749391304.859048,upstream,72,,1
1607,drivel,L5c,data,extIP,1749391304.859575,downstream,0,,1
1608,drivel,L5c,data,extIP,1749391304.859585,downstream,0,,1
1609,drivel,L5c,data,extIP,1749391304.859589,downstream,0,,1
1610,drivel,L5c,data,extIP,1749391304.859593,downstream,0,,1
1611,drivel,L5c,data,extIP,1749391304.875764,downstream,553,,1
1612,drivel,L5c,data,extIP,1749391304.875874,upstream,31,,1
1613,drivel,L5c,data,extIP,1749391304.876550,downstream,0,,1
1614,drivel,L5c,data,extIP,1749391304.977323,downstream,376,,1
1615,drivel,L5c,data,extIP,1749391304.977860,upstream,24,,1
1616,drivel,L5c,data,extIP,1749391304.978045,upstream,0,,1
1617,drivel,L5c,data,extIP,1749391304.979502,downstream,0,,1
1618,drivel,L5c,data,extIP,1749391304.996749,downstream,0,,1
1619,drivel,L5c,data,extIP,1749391304.996771,upstream,0,,1
1620,drivel,L1c,handshake,bridge,1749391037.720354,upstream,5265,5265,1
1621,drivel,L1c,handshake,bridge,1749391037.728509,downstream,877,832,1
1622,drivel,L1c,data,bridge,1749391037.729201,upstream,899,,1
1623,drivel,L1c,data,bridge,1749391037.731233,downstream,1797,,1
1624,drivel,L1c,data,bridge,1749391037.731330,upstream,0,,1
1625,drivel,L1c,data,bridge,1749391037.732505,upstream,640,,1
1626,drivel,L1c,data,bridge,1749391037.732862,downstream,1136,,1
1627,drivel,L1c,data,bridge,1749391037.733015,upstream,567,,1
1628,drivel,L1c,data,bridge,1749391037.733180,downstream,349,,1
1629,drivel,L1c,data,bridge,1749391037.781197,upstream,0,,1
1630,drivel,L1c,data,bridge,1749391037.781318,downstream,3055,,1
1631,drivel,L1c,data,bridge,1749391037.781349,upstream,0,,1
1632,drivel,L1c,data,bridge,1749391037.782860,upstream,2015,,1
1633,drivel,L1c,data,bridge,1749391037.782940,downstream,0,,1
1634,drivel,L1c,data,bridge,1749391037.783662,downstream,2493,,1
1635,drivel,L1c,data,bridge,1749391037.783717,upstream,0,,1
1636,drivel,L1c,data,bridge,1749391037.792060,upstream,2015,,1
1637,drivel,L1c,data,bridge,1749391037.792179,downstream,0,,1
1638,drivel,L1c,data,bridge,1749391037.792752,downstream,1136,,1
1639,drivel,L1c,data,bridge,1749391037.841222,upstream,0,,1
1640,drivel,L1c,data,bridge,1749391037.841420,downstream,1136,,1
1641,drivel,L1c,data,bridge,1749391037.841446,upstream,0,,1
1642,drivel,L1c,data,bridge,1749391038.017635,downstream,1045,,1
1643,drivel,L1c,data,bridge,1749391038.017640,upstream,0,,1
1644,drivel,L1c,data,bridge,1749391038.018214,upstream,1136,,1
1645,drivel,L1c,data,bridge,1749391038.061491,downstream,0,,1
1646,drivel,L1c,data,bridge,1749391038.097722,downstream,1607,,1
1647,drivel,L1c,data,bridge,1749391038.097727,upstream,0,,1
1648,drivel,L1c,data,bridge,1749391038.684034,upstream,2117,,1
1649,drivel,L1c,data,bridge,1749391038.684130,downstream,0,,1
1650,drivel,L1c,data,bridge,1749391038.685054,downstream,1607,,1
1651,drivel,L1c,data,bridge,1749391038.685113,upstream,0,,1
1652,drivel,L1c,data,bridge,1749391038.692887,upstream,1045,,1
1653,drivel,L1c,data,bridge,1749391038.692919,downstream,640,,1
1654,drivel,L1c,data,bridge,1749391038.702758,upstream,2036,,1
1655,drivel,L1c,data,bridge,1749391038.703364,downstream,2015,,1
1656,drivel,L1c,data,bridge,1749391038.703717,upstream,0,,1
1657,drivel,L1c,data,bridge,1749391038.704944,downstream,1607,,1
1658,drivel,L1c,data,bridge,1749391038.705055,upstream,0,,1
1659,drivel,L1c,data,bridge,1749391039.678239,upstream,1797,,1
1660,drivel,L1c,data,bridge,1749391039.678386,downstream,0,,1
1661,drivel,L1c,data,bridge,1749391039.679087,downstream,1484,,1
1662,drivel,L1c,data,bridge,1749391039.679090,upstream,0,,1
1663,drivel,L1c,data,bridge,1749391039.682113,upstream,669,,1
1664,drivel,L1c,data,bridge,1749391039.731334,downstream,0,,1
1665,drivel,L1c,data,bridge,1749391039.852081,downstream,1136,,1
1666,drivel,L1c,data,bridge,1749391039.853464,upstream,1136,,1
1667,drivel,L1c,data,bridge,1749391039.853573,downstream,0,,1
1668,drivel,L1c,data,bridge,1749391039.900815,downstream,669,,1
1669,drivel,L1c,data,bridge,1749391039.941424,upstream,0,,1
1670,drivel,L1c,data,bridge,1749391040.687353,upstream,1136,,1
1671,drivel,L1c,data,bridge,1749391040.687454,downstream,0,,1
1672,drivel,L1c,data,bridge,1749391040.689021,downstream,1136,,1
1673,drivel,L1c,data,bridge,1749391040.689029,upstream,0,,1
1674,drivel,L1c,data,bridge,1749391040.690140,upstream,1136,,1
1675,drivel,L1c,data,bridge,1749391040.731273,downstream,0,,1
1676,drivel,L1c,data,bridge,1749391040.828371,downstream,1136,,1
1677,drivel,L1c,data,bridge,1749391040.829762,upstream,2036,,1
1678,drivel,L1c,data,bridge,1749391040.829872,downstream,0,,1
1679,drivel,L1c,data,bridge,1749391040.865830,downstream,1484,,1
1680,drivel,L1c,data,bridge,1749391040.865950,upstream,0,,1
1681,drivel,L1c,data,bridge,1749391041.389455,upstream,1797,,1
1682,drivel,L1c,data,bridge,1749391041.389516,downstream,0,,1
1683,drivel,L1c,data,bridge,1749391041.464467,downstream,1797,,1
1684,drivel,L1c,data,bridge,1749391041.464585,upstream,0,,1
1685,drivel,L1c,data,bridge,1749391041.466699,upstream,1607,,1
1686,drivel,L1c,data,bridge,1749391041.466734,downstream,0,,1
1687,drivel,L1c,data,bridge,1749391041.535948,downstream,4032,,1
1688,drivel,L1c,data,bridge,1749391041.536200,upstream,0,,1
1689,drivel,L1c,data,bridge,1749391041.541320,upstream,1136,,1
1690,drivel,L1c,data,bridge,1749391041.541373,downstream,0,,1
1691,drivel,L1c,data,bridge,1749391041.543538,upstream,1607,,1
1692,drivel,L1c,data,bridge,1749391041.543641,downstream,0,,1
1693,drivel,L1c,data,bridge,1749391041.604573,downstream,2493,,1
1694,drivel,L1c,data,bridge,1749391041.604831,upstream,0,,1
1695,drivel,L1c,data,bridge,1749391041.606141,upstream,1136,,1
1696,drivel,L1c,data,bridge,1749391041.606243,downstream,0,,1
1697,drivel,L1c,data,bridge,1749391041.685157,upstream,1607,,1
1698,drivel,L1c,data,bridge,1749391041.685346,downstream,0,,1
1699,drivel,L1c,data,bridge,1749391041.688379,downstream,669,,1
1700,drivel,L1c,data,bridge,1749391041.690510,upstream,1797,,1
1701,drivel,L1c,data,bridge,1749391041.690951,downstream,0,,1
1702,drivel,L1c,data,bridge,1749391041.735919,downstream,640,,1
1703,drivel,L1c,data,bridge,1749391041.738411,upstream,1797,,1
1704,drivel,L1c,data,bridge,1749391041.738845,downstream,0,,1
1705,drivel,L1c,data,bridge,1749391041.743393,upstream,1484,,1
1706,drivel,L1c,data,bridge,1749391041.743557,downstream,0,,1
1707,drivel,L1c,data,bridge,1749391041.870556,downstream,1484,,1
1708,drivel,L1c,data,bridge,1749391041.870592,upstream,0,,1
1709,drivel,L1c,data,bridge,1749391041.871303,upstream,1484,,1
1710,drivel,L1c,data,bridge,1749391041.871349,downstream,0,,1
1711,drivel,L1c,data,bridge,1749391041.933670,downstream,1484,,1
1712,drivel,L1c,data,bridge,1749391041.933707,upstream,0,,1
1713,drivel,L1c,data,bridge,1749391042.684990,upstream,2036,,1
1714,drivel,L1c,data,bridge,1749391042.685305,downstream,0,,1
1715,drivel,L1c,data,bridge,1749391042.687002,downstream,1607,,1
1716,drivel,L1c,data,bridge,1749391042.687012,upstream,0,,1
1717,drivel,L1c,data,bridge,1749391042.688268,upstream,669,,1
1718,drivel,L1c,data,bridge,1749391042.731551,downstream,0,,1
1719,drivel,L1c,data,bridge,1749391042.981207,downstream,1484,,1
1720,drivel,L1c,data,bridge,1749391042.981246,upstream,0,,1
1721,drivel,L1c,data,bridge,1749391042.983340,upstream,1136,,1
1722,drivel,L1c,data,bridge,1749391042.983504,downstream,0,,1
1723,drivel,L1c,data,bridge,1749391043.076985,downstream,2036,,1
1724,drivel,L1c,data,bridge,1749391043.077181,upstream,0,,1
1725,drivel,L1c,data,bridge,1749391043.683769,upstream,2036,,1
1726,drivel,L1c,data,bridge,1749391043.683860,downstream,0,,1
1727,drivel,L1c,data,bridge,1749391043.685423,downstream,1797,,1
1728,drivel,L1c,data,bridge,1749391043.685625,upstream,0,,1
1729,drivel,L1c,data,bridge,1749391043.686503,upstream,2036,,1
1730,drivel,L1c,data,bridge,1749391043.686736,downstream,0,,1
1731,drivel,L1c,data,bridge,1749391043.801726,downstream,1484,,1
1732,drivel,L1c,data,bridge,1749391043.801763,upstream,0,,1
1733,drivel,L1c,data,bridge,1749391043.802458,upstream,669,,1
1734,drivel,L1c,data,bridge,1749391043.851408,downstream,0,,1
1735,drivel,L1c,data,bridge,1749391043.872925,downstream,2036,,1
1736,drivel,L1c,data,bridge,1749391043.873320,upstream,0,,1
1737,drivel,L1c,data,extIP,1749391041.170262,upstream,0,,1
1738,drivel,L1c,data,extIP,1749391041.188166,downstream,0,,1
1739,drivel,L1c,data,extIP,1749391041.188238,upstream,0,,1
1740,drivel,L1c,data,extIP,1749391041.192017,upstream,517,,1
1741,drivel,L1c,data,extIP,1749391041.193231,downstream,0,,1
1742,drivel,L1c,data,extIP,1749391041.210516,downstream,1448,,1
1743,drivel,L1c,data,extIP,1749391041.210579,upstream,0,,1
1744,drivel,L1c,data,extIP,1749391041.210681,downstream,1380,,1
1745,drivel,L1c,data,extIP,1749391041.210692,upstream,0,,1
1746,drivel,L1c,data,extIP,1749391041.213774,upstream,80,,1
1747,drivel,L1c,data,extIP,1749391041.214010,upstream,46,,1
1748,drivel,L1c,data,extIP,1749391041.214112,upstream,49,,1
1749,drivel,L1c,data,extIP,1749391041.214145,upstream,35,,1
1750,drivel,L1c,data,extIP,1749391041.214195,upstream,72,,1
1751,drivel,L1c,data,extIP,1749391041.214997,downstream,0,,1
1752,drivel,L1c,data,extIP,1749391041.215039,downstream,0,,1
1753,drivel,L1c,data,extIP,1749391041.215061,downstream,0,,1
1754,drivel,L1c,data,extIP,1749391041.215078,downstream,0,,1
1755,drivel,L1c,data,extIP,1749391041.228376,downstream,553,,1
1756,drivel,L1c,data,extIP,1749391041.228896,upstream,31,,1
1757,drivel,L1c,data,extIP,1749391041.231091,downstream,0,,1
1758,drivel,L1c,data,extIP,1749391041.330444,downstream,375,,1
1759,drivel,L1c,data,extIP,1749391041.330851,upstream,24,,1
1760,drivel,L1c,data,extIP,1749391041.330995,upstream,0,,1
1761,drivel,L1c,data,extIP,1749391041.332251,downstream,0,,1
1762,drivel,L1c,data,extIP,1749391041.352483,downstream,0,,1
1763,drivel,L1c,data,extIP,1749391041.352504,upstream,0,,1
1764,drivel,L5a,handshake,bridge,1749391236.887688,upstream,3505,3505,1
1765,drivel,L5a,handshake,bridge,1749391236.893753,downstream,1677,1632,1
1766,drivel,L5a,data,bridge,1749391236.894636,upstream,1620,,1
1767,drivel,L5a,data,bridge,1749391236.894656,downstream,0,,1
1768,drivel,L5a,data,bridge,1749391236.896710,downstream,1858,,1
1769,drivel,L5a,data,bridge,1749391236.896824,upstream,0,,1
1770,drivel,L5a,data,bridge,1749391236.898246,upstream,324,,1
1771,drivel,L5a,data,bridge,1749391236.898609,downstream,1188,,1
1772,drivel,L5a,data,bridge,1749391236.898790,upstream,567,,1
1773,drivel,L5a,data,bridge,1749391236.898936,downstream,1109,,1
1774,drivel,L5a,data,bridge,1749391236.939522,upstream,0,,1
1775,drivel,L5a,data,bridge,1749391236.939647,downstream,2501,,1
1776,drivel,L5a,data,bridge,1749391236.939655,upstream,0,,1
1777,drivel,L5a,data,bridge,1749391236.941224,upstream,2317,,1
1778,drivel,L5a,data,bridge,1749391236.941321,downstream,0,,1
1779,drivel,L5a,data,bridge,1749391236.942217,downstream,1369,,1
1780,drivel,L5a,data,bridge,1749391236.950684,upstream,1784,,1
1781,drivel,L5a,data,bridge,1749391236.950732,downstream,0,,1
1782,drivel,L5a,data,bridge,1749391236.950897,downstream,1774,,1
1783,drivel,L5a,data,bridge,1749391236.950900,upstream,0,,1
1784,drivel,L5a,data,bridge,1749391236.959849,upstream,1766,,1
1785,drivel,L5a,data,bridge,1749391236.959888,downstream,0,,1
1786,drivel,L5a,data,bridge,1749391236.960409,downstream,2389,,1
1787,drivel,L5a,data,bridge,1749391236.960516,upstream,0,,1
1788,drivel,L5a,data,bridge,1749391237.110946,downstream,1774,,1
1789,drivel,L5a,data,bridge,1749391237.111055,upstream,0,,1
1790,drivel,L5a,data,bridge,1749391237.112925,upstream,1772,,1
1791,drivel,L5a,data,bridge,1749391237.113079,downstream,0,,1
1792,drivel,L5a,data,bridge,1749391237.149831,downstream,1569,,1
1793,drivel,L5a,data,bridge,1749391237.149941,upstream,0,,1
1794,drivel,L5a,data,bridge,1749391237.839130,upstream,2197,,1
1795,drivel,L5a,data,bridge,1749391237.839675,downstream,0,,1
1796,drivel,L5a,data,bridge,1749391237.840920,downstream,977,,1
1797,drivel,L5a,data,bridge,1749391237.841505,upstream,1784,,1
1798,drivel,L5a,data,bridge,1749391237.841702,downstream,0,,1
1799,drivel,L5a,data,bridge,1749391237.850696,downstream,1871,,1
1800,drivel,L5a,data,bridge,1749391237.851124,upstream,0,,1
1801,drivel,L5a,data,bridge,1749391237.852955,upstream,1948,,1
1802,drivel,L5a,data,bridge,1749391237.853383,downstream,0,,1
1803,drivel,L5a,data,bridge,1749391237.854710,downstream,1871,,1
1804,drivel,L5a,data,bridge,1749391237.855000,upstream,0,,1
1805,drivel,L5a,data,bridge,1749391238.847812,upstream,1976,,1
1806,drivel,L5a,data,bridge,1749391238.848135,downstream,0,,1
